,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1542017618,0.0,1200.375,543.6,212.75,1.2,0.7,0.0,7.2,,,,,,,,,84.625,0.5,,116.84375,84.625,,,,0.0,,
1542017625,,,543.6,212.0,1.3,0.6,0.0,7.2,,,,,,,,,88.4375,0.6,,119.3125,88.4375,,,,0.0,,
1542017631,0.0,1201.25,542.5,211.3,1.3,0.6,0.0,6.88,,,,,,,,,92.28125,0.6,,121.71875,92.28125,,,,0.0,,
1542017638,,,541.05,210.95,1.3,0.7,0.0,7.2,,,,,,0.0,500.0,,96.125,0.5,48.09375,,,,123.875,104.0,0.0,,
1542017644,0.0,1200.5,540.35,211.3,1.3,0.7,0.0,6.88,-4.0,,,,,,,,99.96875,0.5,,126.5625,99.96875,,,,0.0,,
1542017651,,,540.35,210.2,1.3,0.7,0.0,6.88,,,,,,,,,104.15625,0.6,,126.5625,104.15625,,,,0.0,,
1542017658,0.0,1197.75,541.05,211.3,1.3,0.7,0.0,7.2,,,,,,,,,107.21875,0.6,,129.0,107.21875,,,,0.0,,
1542017664,,,539.6,211.65,1.3,0.7,0.0,6.88,,,,,,0.0,500.0,,112.0625,0.6,69.1875,130.78125,112.0625,,,,0.0,51.875,48.0
1542017671,0.0,1198.875,540.0,210.2,1.4,0.7,0.0,6.88,,,,,,,,,114.46875,0.6,,131.40625,114.46875,,,,0.0,,
1542017678,,,540.35,210.6,1.4,0.7,0.0,6.88,-4.0,,,,,,,,116.875,0.6,,133.40625,116.875,,,,0.0,,
1542017685,0.0,1199.875,539.6,210.2,1.4,0.7,0.0,7.2,,27912.0,,,,,,,120.71875,0.6,,133.8125,120.71875,,,,0.0,,
1542017691,,,539.25,209.15,1.4,0.7,0.0,6.88,,,,,,,,,121.75,0.6,,135.875,121.75,,,,0.0,,
1542017698,0.0,1202.5,538.9,207.7,1.4,0.7,0.0,6.88,,,,,,0.0,500.0,,124.21875,0.6,86.5,136.25,124.21875,-6.5,136.1875,106.0,0.0,69.0,48.0
1542017704,,,538.55,208.8,1.4,0.7,0.0,6.88,,,,,,,,0.0,126.5625,0.6,,136.25,126.5625,,,,0.0,,
1542017711,,,538.2,208.05,1.4,0.7,0.0,6.57,-4.0,,,,,,,,129.0,0.7,,137.6875,129.0,,,,0.0,,
1542017718,,,537.1,207.7,1.4,0.7,0.0,6.88,,27988.0,,,,,,,129.375,0.7,,138.65625,129.375,-6.0,,,0.0,,
1542017724,0.0,1199.375,536.4,208.05,1.4,0.7,0.0,,,,,,,,,,131.40625,0.7,,138.65625,131.40625,,,,0.0,81.375,48.0
1542017731,,,536.0,208.8,1.5,0.7,0.0,,,,,,,0.0,500.0,,132.21875,0.7,102.28125,139.6875,132.21875,-6.5,139.1875,106.0,0.0,,
1542017737,0.0,1199.375,536.0,209.15,1.5,0.7,0.0,6.57,,,,,,,,,133.8125,0.7,,141.09375,133.8125,,,,0.0,,
1542017744,,,534.2,207.7,1.5,0.7,0.0,6.57,,,,,,,,,135.78125,0.7,,141.09375,135.78125,,,,0.0,,
1542017751,0.0,1200.0,534.95,209.85,1.5,0.7,0.0,6.88,,,,,,,,,136.125,0.7,,141.09375,136.125,-6.0,,,0.0,,
1542017757,,,534.6,208.4,1.5,0.7,0.0,6.57,,,,,,0.0,500.0,,136.25,0.7,116.1875,141.125,136.25,,,,0.0,92.5,46.875
1542017764,0.0,1201.625,533.85,207.35,1.5,0.7,0.0,6.57,,,,23.0,28.0,,,,136.65625,0.7,,142.5,136.65625,-6.5,,,0.0,,
1542017771,,,531.0,205.55,1.5,0.7,0.0,6.46,,,,,,,,,138.65625,0.7,,143.375,138.65625,,,,0.0,,
1542017777,0.0,1202.125,530.6,205.2,1.5,0.7,0.0,6.46,,,,,,,,,138.65625,0.7,,142.9375,138.65625,,,,0.0,,
1542017784,,,530.25,206.6,1.5,0.7,0.0,6.46,,,,,,,,,139.0,0.7,,142.8125,139.0,,,,0.0,,
1542017790,0.0,1202.125,433.8,27.35,1.1,0.5,0.0,8.34,,,,,,0.0,500.0,,140.25,0.5,127.0,143.5,140.25,,143.375,88.0,0.0,103.09375,46.09375
1542017797,,,430.2,27.35,1.1,0.5,0.0,8.13,,,,26.0,31.0,,,,141.09375,0.5,,144.9375,141.09375,,,,0.0,,
1542017804,0.0,1200.5,430.2,27.0,1.1,0.6,0.0,8.34,,,,,,,,,141.09375,0.5,,145.90625,141.09375,,,,0.0,,
1542017810,,,429.8,27.35,1.1,0.6,0.0,8.13,,,,,,,,,141.09375,0.5,,148.09375,141.09375,,,,0.0,,
1542017817,0.0,1195.0,430.2,27.7,1.1,0.6,0.0,8.34,,,,,,,,,141.09375,0.5,,148.5,141.09375,,,,0.0,107.375,48.0
1542017823,,,428.4,26.25,1.1,0.6,0.0,8.13,,,,,,0.0,500.0,,141.125,0.5,133.78125,150.75,141.125,,150.6875,88.0,0.0,,
1542017830,0.0,1200.375,428.75,25.9,1.1,0.6,0.0,8.13,-4.0,,,,,,,,141.25,0.5,,150.75,141.25,,,,0.0,,
1542017837,,,431.25,27.35,1.1,0.6,0.0,8.13,,23148.0,,,,,,,143.5,0.5,,151.75,143.5,,,,0.0,,
1542017843,0.0,1199.5,429.45,27.7,1.1,0.6,0.0,8.66,,,,,,,,0.0,143.5,0.5,,152.59375,143.5,,,,0.0,,
1542017850,,,430.2,27.0,1.1,0.6,0.0,8.34,,,,,,0.0,500.0,0.0,144.0625,0.5,137.875,153.1875,144.0625,,,,0.0,111.59375,54.1875
1542017856,0.0,1202.125,428.0,25.9,1.1,0.6,0.0,8.34,,,,,,,,0.0,145.90625,0.5,,153.21875,145.90625,,,,0.0,,
1542017863,,,429.1,25.9,1.2,0.6,0.0,8.13,-4.0,,,,,,,0.0,145.9375,0.5,,155.59375,145.9375,,,,0.0,,
1542017870,0.0,1202.125,428.0,25.9,1.2,0.6,0.0,8.34,,23328.0,,,,,,,148.34375,0.5,,155.59375,148.34375,,,,0.0,,
1542017876,,,428.4,27.0,1.2,0.6,0.0,8.13,,,,,,,,0.0,148.34375,0.5,,155.59375,148.34375,,,,0.0,,
1542017883,0.0,1200.75,428.75,25.9,1.2,0.6,0.0,8.13,,,,,,0.0,500.0,0.0,150.4375,0.5,141.0,155.59375,150.4375,,155.5,88.0,0.0,115.875,77.59375
1542017889,,,428.0,27.7,,,0.0,8.13,,,,,,,,,150.75,0.5,,155.625,150.75,,,,0.0,,
1542017896,0.0,1198.5,426.95,27.35,,,0.0,8.13,-4.0,,,,,,,,150.75,0.5,,,,,,,0.0,,
1542017903,,,428.0,27.35,1.2,0.6,0.0,8.34,,,,,,,,,152.84375,0.5,,158.03125,152.84375,-6.0,,,0.0,,
1542017909,0.0,1200.375,428.75,27.35,1.2,0.6,0.0,8.13,,,,,,,,,153.1875,0.5,,158.03125,153.1875,,,,0.0,118.0,90.28125
1542017916,,,426.2,27.35,1.2,0.6,0.0,8.13,,,,,,0.0,500.0,0.0,153.1875,0.5,,158.03125,153.1875,-6.0,158.0,88.0,0.0,,
1542017922,,,427.65,27.35,1.2,0.6,0.0,8.13,,,,,,,,,155.46875,0.5,,158.03125,155.46875,,,,0.0,,
1542017929,,,0.0,5.75,0.0,0.0,0.0,4.69,,,,,,,,,155.03125,0.0,,155.625,155.03125,,,,0.0,,
1542017936,0.0,0.0,0.0,5.75,0.0,0.0,0.0,4.69,,,,,,,,0.0,153.21875,0.0,,153.21875,153.21875,,,,0.0,118.0,94.59375
1542017942,,,0.0,5.75,0.0,0.0,0.0,4.69,,,,,,100.0,0.0,,152.9375,0.0,138.375,150.78125,152.9375,,,,0.0,116.09375,94.59375
1542017949,,,260.6,11.5,0.4,0.2,0.0,5.21,,,,35.0,40.0,,,0.0,150.78125,0.1,,149.625,150.78125,-6.0,,,0.0,,
1542017956,,,342.0,19.8,0.8,0.4,0.0,4.69,,,,,,,,0.0,151.65625,0.3,,147.875,151.65625,,,,0.0,,
1542017962,0.0,801.0,312.1,19.8,0.7,0.4,0.0,4.69,,,,,,,,,153.1875,0.3,,145.9375,153.1875,,,,0.0,,
1542017969,,,312.45,22.3,0.7,0.4,0.0,4.69,,,,,,,,0.0,153.21875,0.3,,145.125,153.21875,,,,0.0,,
1542017975,0.0,800.625,312.8,22.65,0.7,0.3,0.0,,,,,,,0.0,464.0,0.0,155.15625,0.3,143.1875,143.78125,155.15625,,143.6875,92.0,0.0,118.0,99.0
1542017982,,,313.9,22.65,0.6,0.3,0.0,,,,,38.0,41.0,,,,155.59375,0.3,,143.53125,155.59375,,,,0.0,,
1542017989,0.0,801.875,314.6,22.65,,,0.0,,,,,,,,,,155.59375,0.3,,143.25,155.59375,,,,0.0,,
1542017995,,,313.9,23.0,0.7,0.4,0.0,4.69,,,,,,,,,155.625,0.3,,141.1875,155.625,,,,0.0,,
1542018002,0.0,797.625,315.0,23.4,0.7,0.4,0.0,4.69,,,,,,,,,155.625,0.3,,141.125,155.625,,,,0.0,120.09375,103.09375
1542018008,,,315.35,21.95,0.7,0.4,0.0,4.69,,,,,,0.0,460.0,,155.625,0.3,,141.125,155.625,,141.09375,94.0,0.0,,
1542018015,0.0,805.125,315.7,19.05,0.7,0.4,0.0,4.69,-4.0,,,,,,,,154.5625,0.3,,141.125,154.5625,,,,0.0,,
1542018022,,,315.0,22.3,0.7,0.4,0.0,4.69,,15300.0,,,,,,,153.21875,0.3,,140.96875,153.21875,,,,0.0,,
1542018028,0.0,1198.125,430.55,28.8,1.2,0.6,0.0,8.34,,,,,,,,0.0,150.78125,0.5,,142.0625,150.78125,,,,0.0,,
1542018035,,,430.2,28.8,1.2,0.6,0.0,8.34,,,,,,0.0,500.0,0.0,150.75,0.6,150.6875,145.90625,150.75,,,,0.0,124.375,107.375
1542018041,0.0,1200.375,430.9,28.05,1.2,0.6,0.0,8.66,,,,,,,,0.0,148.375,0.6,,146.375,148.375,,,,0.0,,
