,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1537985372,,,249.1,47.85,0.1,0.1,0.0,8.66,,,,,,,,0.0,17.5,0.0,,23.25,17.5,,,,0.0,,
1537985379,0.0,602.125,245.15,47.5,0.1,0.1,0.0,8.86,,,,,,,,0.0,17.4375,0.0,,29.0,17.4375,,,,0.0,,
1537985386,,,244.8,46.05,0.1,0.1,0.0,10.01,,,,,,,,0.0,17.5,0.0,,34.75,17.5,,,,0.0,,
1537985392,0.0,598.375,244.4,47.15,0.1,0.1,0.0,9.8,,,,,,0.0,500.0,,17.5,0.0,17.5,40.46875,17.5,,39.875,96.0,0.0,17.375,17.375
1537985399,,,244.8,46.4,0.1,0.1,0.0,9.8,,,,11.0,12.0,,,,21.8125,0.0,,44.34375,21.8125,,,,0.0,,
1537985405,0.0,594.5,244.8,45.35,0.1,0.1,0.0,9.8,,,,,,,,,27.0625,0.0,,48.1875,27.0625,,,,0.0,,
1537985412,,,245.5,45.35,0.1,0.1,0.0,9.8,,,,,,,,,29.5,0.0,,50.09375,29.5,,,,0.0,,
1537985419,0.0,595.875,244.8,44.25,0.1,0.1,0.0,9.8,,,,,,,,,32.625,0.0,,52.25,32.625,,,,0.0,17.375,16.5
1537985425,,,244.8,44.25,0.1,0.1,0.0,10.01,,,,,,0.0,500.0,,32.84375,0.0,,55.84375,32.84375,,55.78125,96.0,0.0,,
1537985432,0.0,597.875,244.4,43.55,0.1,0.1,0.0,10.01,,,,,,,,,34.75,0.0,,57.75,34.75,,,,0.0,,
1537985439,,,245.15,39.6,,,0.0,10.01,,,,,,,,,,,,,,,,,0.0,,
1537985446,0.0,601.625,244.05,38.5,0.1,0.1,0.0,10.01,,,,,,,,0.0,35.03125,0.0,,61.0625,35.03125,,,,0.0,,
1537985452,,,245.5,38.5,0.1,0.1,0.0,10.01,,,,,,0.0,500.0,,36.46875,0.0,27.0,62.375,36.46875,,,,0.0,23.0,15.5
1537985459,0.0,602.125,245.15,38.15,0.1,0.1,0.0,10.01,,,,,,,,,36.40625,0.0,,63.5,36.40625,,,,0.0,,
1537985465,,,245.15,37.4,0.1,0.1,0.0,10.01,14.0,,,,,,,0.0,36.65625,0.0,,65.4375,36.65625,,,,0.0,,
1537985472,0.0,601.875,245.15,38.5,0.1,0.1,0.0,10.01,,9268.0,,,,,,0.0,36.65625,0.0,,67.03125,36.65625,,,,0.0,,
1537985479,,,244.8,39.95,0.1,0.1,0.0,10.33,,,,,,,,0.0,36.65625,0.0,,67.34375,36.65625,,,,0.0,,
1537985485,0.0,602.375,245.15,38.5,0.1,0.1,0.0,10.33,,,,,,0.0,500.0,,36.65625,0.0,36.59375,69.21875,36.65625,16.0,,,0.0,30.78125,15.5
1537985492,,,244.4,43.55,0.1,0.1,0.0,10.33,,,,,,,,,36.65625,0.0,,69.28125,36.65625,,,,0.0,,
1537985498,0.0,601.125,245.5,42.8,0.1,0.1,0.0,10.33,14.0,,,,,,,,36.65625,0.0,,71.1875,36.65625,,,,0.0,,
1537985505,,,245.5,39.95,0.1,0.1,0.0,10.33,,9760.0,,,,,,,36.65625,0.0,,71.21875,36.65625,,,,0.0,,
1537985512,0.0,601.125,245.5,36.7,0.1,0.1,0.0,10.64,,,,,,,,,36.65625,0.0,,73.09375,36.65625,,,,0.0,32.6875,15.5
1537985518,,,245.15,41.4,0.1,0.1,0.0,10.64,,,,15.0,18.0,0.0,500.0,,36.65625,0.0,,73.09375,36.65625,16.0,,,0.0,,
1537985525,0.0,599.875,244.4,37.4,0.1,0.1,0.0,10.64,,,,,,,,,36.65625,0.0,,74.25,36.65625,,,,0.0,,
1537985531,,,244.4,39.95,0.1,0.1,0.0,10.95,,,,,,,,0.0,36.65625,0.0,,75.03125,36.65625,,,,0.0,,
1537985538,0.0,598.875,244.8,38.15,0.1,0.1,0.0,9.8,,,,,,,,0.0,36.65625,0.0,,75.03125,36.65625,,,,0.0,,
1537985545,,,244.4,46.05,0.2,0.2,0.0,4.69,,,,,,0.0,488.0,0.0,36.65625,0.0,36.6875,75.03125,36.65625,,,,0.0,32.6875,30.78125
1537985551,0.0,599.875,248.4,42.1,0.2,0.2,0.0,,,,,16.0,19.0,,,,36.65625,0.0,,75.0625,36.65625,16.0,,,0.0,,
1537985558,,,247.3,40.65,0.2,0.2,0.0,4.69,,,,,,,,,39.09375,0.0,,75.15625,39.09375,,,,0.0,,
1537985564,0.0,598.125,248.0,43.2,0.2,0.2,0.0,4.69,,,,,,,,0.0,41.9375,0.0,,75.5625,41.9375,,,,0.0,,
1537985571,,,247.65,40.3,0.2,0.2,0.0,4.69,,,,,,,,0.0,44.34375,0.0,,76.8125,44.34375,,,,0.0,,
1537985578,0.0,598.125,247.3,45.0,0.2,0.2,0.0,4.69,,,,,,0.0,488.0,,48.1875,0.0,36.59375,76.9375,48.1875,,76.875,98.0,0.0,32.875,32.6875
1537985584,,,247.65,39.95,0.2,0.2,0.0,4.69,,,,17.0,21.0,,,,50.9375,0.0,,76.9375,50.9375,,,,0.0,,
1537985591,0.0,595.875,245.5,44.25,0.2,0.2,0.0,4.69,,,,,,,,,53.9375,0.0,,76.9375,53.9375,,,,0.0,,
1537985597,,,248.0,37.8,0.2,0.2,0.0,4.69,,,,,,,,,55.84375,0.0,,78.59375,55.84375,,,,0.0,,
1537985604,0.0,607.375,246.95,36.35,0.2,0.2,0.0,4.69,,,,,,,,,57.75,0.0,,78.84375,57.75,,,,0.0,32.6875,33.0
1537985611,,,251.6,37.05,0.2,0.2,0.0,,,,,,,0.0,480.0,,59.6875,0.0,,78.84375,59.6875,,78.78125,98.0,0.0,,
1537985617,0.0,601.5,248.75,40.3,0.2,0.2,0.0,,14.0,,,,,,,,61.59375,0.0,,78.875,61.59375,,,,0.0,,
1537985624,,,248.4,43.2,0.2,0.2,0.0,4.69,,,,,,,,,63.5,0.0,,78.875,63.5,,,,0.0,,
1537985631,0.0,606.125,248.4,36.0,0.2,0.2,0.0,4.69,,,,,,,,0.0,65.4375,0.0,,78.90625,65.4375,,,,0.0,,
1537985637,,,246.6,45.7,0.2,0.2,0.0,4.69,,,,,,0.0,476.0,0.0,65.78125,0.0,36.59375,79.6875,65.78125,,,,0.0,32.6875,34.5
1537985644,0.0,602.375,246.95,41.0,0.2,0.2,0.0,4.69,,,,,,,,0.0,67.34375,0.0,,80.78125,67.34375,,,,0.0,,
1537985650,,,246.95,38.5,0.2,0.2,0.0,4.69,14.0,,,,,,,0.0,67.5,0.0,,80.78125,67.5,,,,0.0,,
1537985657,0.0,605.125,247.65,38.85,0.2,0.2,0.0,4.69,,13812.0,,,,,,0.0,69.28125,0.0,,80.78125,69.28125,,,,0.0,,
1537985664,,,245.5,39.95,0.2,0.2,0.0,4.69,,,,,,,,0.0,71.1875,0.0,,80.8125,71.1875,,,,0.0,,
1537985670,,,245.85,42.45,0.2,0.2,0.0,4.69,,,,,,0.0,472.0,,71.1875,0.0,36.375,80.8125,71.1875,16.0,80.78125,98.0,0.0,32.6875,34.59375
1537985677,,,245.5,39.2,0.2,0.2,0.0,4.69,,,,,,,,,72.25,0.0,,81.34375,72.25,,,,0.0,,
1537985683,0.0,598.375,244.8,42.45,0.2,0.2,0.0,4.69,14.0,,,,,,,,73.09375,0.0,,81.65625,73.09375,,,,0.0,,
1537985690,,,245.15,41.0,,,0.0,,,13840.0,,,,,,,73.09375,0.0,,82.6875,73.09375,,,,0.0,,
1537985697,0.0,592.125,242.6,45.35,0.2,0.2,0.0,4.69,,,,,,,,,75.03125,0.0,36.09375,82.6875,75.03125,,,,0.0,32.6875,36.5
1537985703,,,245.5,43.9,0.2,0.2,0.0,,,,,22.0,25.0,0.0,468.0,,75.03125,0.0,,82.6875,75.03125,16.0,82.59375,98.0,0.0,,
1537985710,,,244.4,44.25,0.2,0.2,0.0,4.69,,,,,,,,,75.0625,0.0,,82.6875,75.0625,,,,0.0,,
1537985716,,,244.8,47.85,0.2,0.2,0.0,4.69,,,,,,,,,76.40625,0.0,,82.78125,76.40625,,,,0.0,,
1537985723,0.0,601.5,244.8,44.25,0.2,0.2,0.0,4.69,,,,,,,,,76.9375,0.0,,83.4375,76.9375,,,,0.0,,
1537985730,,,244.4,45.35,0.2,0.2,0.0,4.69,,,,,,0.0,464.0,,76.9375,0.0,36.59375,84.125,76.9375,,84.375,100.0,0.0,34.5,36.5
1537985736,0.0,597.625,242.6,43.55,0.2,0.2,0.0,4.69,,,,23.0,26.0,,,,78.625,0.0,,84.625,78.625,16.0,,,0.0,,
1537985743,,,242.6,44.6,0.2,0.2,0.0,4.69,,,,,,,,,78.84375,0.0,,84.625,78.84375,,,,0.0,,
1537985749,0.0,603.375,244.8,42.45,0.2,0.2,0.0,4.69,,,,,,,,0.0,78.84375,0.0,,85.125,78.84375,,,,0.0,,
