,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1549620305,0.0,700.625,280.4,75.2,0.3,0.2,0.0,6.57,,,,,,,,,19.15625,0.1,,32.71875,19.15625,,,,0.0,,
1549620311,,,284.75,66.6,0.3,0.2,0.0,6.57,,,,,,0.0,504.0,,19.40625,0.1,19.375,36.875,19.40625,,36.59375,98.0,0.0,,
1549620318,0.0,702.75,287.25,69.8,0.3,0.2,0.0,6.57,,,,,,,,,25.15625,0.1,,42.15625,25.15625,,,,0.0,,
1549620324,,,288.35,65.5,0.3,0.2,0.0,6.57,,,,,,,,,29.0625,0.1,,45.90625,29.0625,13.0,,,0.0,,
1549620331,0.0,703.625,289.05,69.8,0.4,0.2,0.0,6.57,,,,,,,,,32.84375,0.1,,48.1875,32.84375,,,,0.0,,
1549620338,,,289.05,64.8,0.4,0.2,0.0,6.88,,,,,,,,,34.5,0.1,23.1875,51.59375,34.5,,,,0.0,19.28125,17.375
1549620344,0.0,695.875,288.7,69.45,0.4,0.2,0.0,6.57,,,,,,,,,34.75,0.2,,52.375,34.75,,52.0,98.0,0.0,,
1549620351,,,289.4,59.0,,,0.0,,3.0,,,,,,,,36.65625,0.1,,,,,,,0.0,,
1549620357,0.0,694.75,289.8,68.0,0.4,0.2,0.0,,,15968.0,,,,,,,36.65625,0.1,,55.84375,36.65625,13.0,,,0.0,,
1549620364,,,290.5,62.6,0.4,0.2,0.0,6.88,,,,,,,,,37.0,0.1,,57.75,37.0,,,,0.0,,
1549620371,0.0,694.75,290.5,70.2,0.4,0.2,0.0,6.88,,,,,,0.0,504.0,,38.59375,0.1,36.59375,59.5,38.59375,,59.28125,100.0,0.0,28.78125,17.375
1549620378,,,292.3,63.0,0.4,0.2,0.0,6.88,,,,,,,,,39.9375,0.1,,59.6875,39.9375,,,,0.0,,
1549620384,0.0,697.125,292.3,69.8,0.4,0.2,0.0,6.88,3.0,,,,,,,0.0,40.5,0.1,,60.78125,40.5,,,,0.0,,
1549620391,,,291.95,65.5,0.4,0.2,0.0,6.88,,16348.0,,,,,,,42.40625,0.2,,61.59375,42.40625,,,,0.0,,
1549620398,0.0,699.625,292.3,64.8,0.4,0.2,0.0,7.2,,,,,,,,,42.71875,0.2,,63.5,42.71875,,,,0.0,,
1549620404,,,293.75,65.15,0.4,0.2,0.0,6.88,,,,,,0.0,504.0,,44.34375,0.2,36.59375,63.5,44.34375,13.5,63.5,100.0,0.0,,
1549620411,0.0,702.875,292.3,61.55,0.4,0.2,0.0,6.88,,,,,,,,,46.25,0.2,,65.3125,46.25,,,,0.0,,
1549620417,,,293.0,64.8,0.4,0.2,0.0,6.88,,,,,,,,,48.1875,0.2,,65.4375,48.1875,,,,0.0,,
1549620424,0.0,701.125,293.0,63.0,0.4,0.2,0.0,7.2,,16768.0,,,,,,,50.09375,0.2,,67.0,50.09375,,,,0.0,,
1549620431,,,293.0,65.85,,,0.0,7.2,,,,,,0.0,496.0,,52.0,0.2,37.09375,67.34375,52.0,,,,0.0,32.6875,36.28125
1549620437,0.0,704.375,293.4,60.1,0.4,0.2,0.0,,,,,23.0,26.0,,,,53.625,0.1,,68.03125,53.625,13.0,68.0,100.0,0.0,,
1549620444,,,294.8,68.75,0.4,0.2,0.0,,,,,,,,,,55.1875,0.1,,69.28125,55.1875,,,,0.0,,
1549620450,0.0,697.875,293.0,61.9,0.4,0.2,0.0,7.2,,,,,,,,,55.84375,0.1,,69.8125,55.84375,,,,0.0,,
1549620457,,,292.65,66.95,0.4,0.2,0.0,7.2,,,,,,,,,57.75,0.1,,70.84375,57.75,13.0,,,0.0,,
1549620464,,,293.75,60.8,0.4,0.2,0.0,7.2,,,,,,0.0,488.0,,59.6875,0.1,38.5,71.1875,59.6875,,71.09375,100.0,0.0,32.6875,46.0
1549620470,,,293.0,63.35,0.4,0.2,0.0,7.51,,,,24.0,28.0,,,,59.6875,0.1,,71.21875,59.6875,,,,0.0,,
1549620477,0.0,699.625,293.4,66.6,0.4,0.2,0.0,7.2,,,,,,,,0.0,61.59375,0.1,,72.84375,61.59375,,,,0.0,,
1549620484,,,293.4,62.6,0.4,0.2,0.0,7.51,,,,,,,,,63.4375,0.1,,73.09375,63.4375,,,,0.0,,
1549620490,0.0,696.125,292.65,63.7,0.4,0.2,0.0,7.51,,,,,,,,,63.5,0.2,,73.09375,63.5,13.0,,,0.0,,
1549620497,,,292.65,63.35,0.4,0.2,0.0,7.51,,,,,,0.0,484.0,,65.0625,0.2,38.5,74.25,65.0625,,74.0,100.0,0.0,,
1549620503,0.0,692.375,291.95,64.05,0.4,0.2,0.0,7.82,,,,,,,,,65.4375,0.2,,75.03125,65.4375,,,,0.0,,
1549620510,,,292.3,64.05,0.4,0.2,0.0,7.51,,,,,,,,,67.21875,0.2,,75.03125,67.21875,,,,0.0,,
1549620517,0.0,697.875,293.75,24.1,0.4,0.2,0.0,7.82,,,,,,,,,67.34375,0.2,,75.03125,67.34375,,,,0.0,,
1549620523,,,253.05,25.2,0.4,0.2,0.0,4.69,,,,,,,,,67.9375,0.1,39.375,76.9375,67.9375,13.0,,,0.0,34.59375,49.6875
1549620530,0.0,701.125,252.0,21.95,0.4,0.2,0.0,4.69,,,,,,,,,69.28125,0.1,,78.84375,69.28125,,78.78125,90.0,0.0,,
1549620536,,,252.35,24.8,0.4,0.2,0.0,4.69,3.0,,,,,,,,69.3125,0.1,,80.78125,69.3125,,,,0.0,,
1549620543,0.0,701.625,252.7,23.4,0.4,0.2,0.0,4.69,,8880.0,,,,,,,71.1875,0.1,,82.03125,71.1875,,,,0.0,,
1549620550,,,252.0,25.2,0.4,0.2,0.0,4.69,,,,,,,,,71.1875,0.1,,82.6875,71.1875,,,,0.0,,
1549620556,0.0,701.0,250.55,22.3,0.4,0.2,0.0,4.69,,,,,,0.0,476.0,,71.1875,0.1,41.6875,83.9375,71.1875,,,,0.0,36.09375,49.875
1549620563,,,250.9,23.0,0.4,0.2,0.0,4.69,,,,,,,,,73.09375,0.1,,84.625,73.09375,,,,0.0,,
1549620569,0.0,701.125,250.9,22.3,0.4,0.2,0.0,4.69,3.0,,,,,,,0.0,73.09375,0.1,,84.625,73.09375,,,,0.0,,
1549620576,,,251.25,23.75,0.4,0.2,0.0,4.69,,8940.0,,,,,,,73.09375,0.1,,85.09375,73.09375,,,,0.0,,
1549620583,,,250.2,22.65,0.4,0.2,0.0,4.69,,,,,,,,,75.03125,0.1,,86.53125,75.0,,,,0.0,,
1549620589,,,250.2,20.15,0.4,0.2,0.0,4.69,,,,,,0.0,472.0,,75.03125,0.1,46.1875,86.53125,75.03125,12.5,,,0.0,,
1549620596,0.0,699.625,250.2,18.7,,,0.0,4.69,,,,,,,,,75.03125,0.1,,,,,,,0.0,,
1549620602,,,250.2,19.05,0.4,0.2,0.0,4.69,,,,,,,,,76.25,0.1,,87.59375,76.25,,,,0.0,,
1549620609,0.0,695.625,250.2,22.3,0.4,0.2,0.0,,,,,,,,,,76.9375,0.1,,88.34375,76.9375,,,,0.0,,
1549620616,,,220.65,15.8,0.3,0.2,0.0,4.69,,,,,,,,,76.9375,0.1,52.28125,88.4375,76.9375,,,,0.0,40.28125,49.875
1549620622,0.0,599.625,219.95,15.1,0.3,0.1,0.0,,,,,31.0,34.0,,,0.0,78.0625,0.1,,88.4375,78.0625,12.5,88.375,90.0,0.0,,
1549620629,,,219.2,15.45,0.3,0.1,0.0,4.69,,,,,,,,0.0,78.84375,0.1,,88.4375,78.84375,,,,0.0,,
1549620635,0.0,585.625,218.85,35.6,0.3,0.2,0.0,4.69,,,,,,,,0.0,78.84375,0.1,,87.96875,78.84375,,,,0.0,,
1549620642,,,398.15,47.15,0.8,0.4,0.0,9.8,,,,,,,,0.0,78.875,0.4,,89.96875,78.875,,,,0.0,,
1549620649,9.0,1334.375,441.7,47.5,1.0,0.5,0.0,9.8,,,,,,0.0,504.0,,80.78125,0.5,61.5,96.125,80.78125,,95.5,86.0,0.0,46.09375,49.78125
1549620655,,,548.6,62.6,1.3,0.6,0.0,9.49,,,,32.0,35.0,,,0.0,82.1875,0.7,,102.3125,82.1875,,,,0.0,,
1549620662,0.0,605.875,233.25,15.8,0.2,0.1,0.0,13.36,,,,,,,,0.0,82.6875,0.0,,104.40625,82.6875,,,,0.0,,
1549620669,,,227.15,18.7,0.2,0.1,0.0,13.98,,,,,,,,,82.6875,0.0,,101.9375,82.6875,,,,0.0,,
1549620675,0.0,601.875,225.35,17.6,0.2,0.1,0.0,14.3,,,,,,,,,82.96875,0.0,,99.9375,82.96875,,,,0.0,,
1549620682,,,224.6,20.15,0.2,0.1,0.0,14.3,,,,,,0.0,436.0,,84.59375,0.0,67.28125,98.0625,84.59375,,98.0,92.0,0.0,,
1549620688,0.0,598.5,225.35,19.4,0.2,0.1,0.0,,,,,,,,,,84.625,0.0,,97.4375,84.625,,,,0.0,,
1549620695,,,225.35,19.4,0.2,0.1,0.0,14.61,,5408.0,,,,,,,84.625,0.0,,96.15625,84.625,,,,0.0,,
1549620702,0.0,596.375,224.25,20.15,0.2,0.1,0.0,14.61,,,,,,,,,86.15625,0.0,,95.28125,86.15625,,,,0.0,,
1549620708,,,225.0,19.4,0.2,0.1,0.0,14.61,,,,,,,,,86.53125,0.0,71.09375,94.21875,86.53125,6.0,,,0.0,52.0,49.875
1549620715,0.0,598.375,225.35,20.15,0.2,0.1,0.0,14.61,,,,,,,,,86.53125,0.0,,94.21875,86.53125,,94.1875,92.0,0.0,,
1549620721,,,225.7,18.0,0.2,0.1,0.0,14.61,3.0,,,,,,,,88.4375,0.0,,92.84375,88.4375,,,,0.0,,
1549620728,,,225.7,20.5,0.2,0.1,0.0,14.61,,5352.0,,,,,,0.0,88.9375,0.0,,92.3125,88.9375,,,,0.0,,
1549620735,,,226.05,17.6,0.2,0.1,0.0,14.61,,,,,,,,0.0,90.375,0.0,,92.3125,90.375,,,,0.0,,
1549620741,14.0,635.625,245.15,29.5,0.2,0.1,0.0,12.31,,,,,,0.0,444.0,0.0,91.375,0.0,73.0,92.4375,91.375,2.0,92.28125,94.0,0.0,54.1875,48.0
1549620748,,,973.8,122.75,2.5,1.3,0.0,6.15,,,,,,,,19.070312,93.3125,1.2,,103.75,93.3125,,,,0.0,,
1549620754,8.0,1463.625,602.25,30.95,1.9,0.9,0.0,4.69,3.0,,,,,,,,94.25,0.9,,116.875,94.25,,,,0.0,,
1549620761,,,349.9,13.3,0.8,0.4,0.0,4.9,,20152.0,,,,,,,,,,,,,,,0.0,,
1549620768,10.0,884.125,329.0,18.0,0.7,0.3,0.0,4.69,,,,,,,,,96.125,0.4,,116.875,96.125,,,,0.0,61.375,50.1875
1549620774,,,451.05,355.65,1.0,0.5,0.0,,,,,,,0.0,504.0,,98.03125,0.5,78.78125,120.34375,98.03125,-8.0,120.0,98.0,0.0,,
1549620781,48.0,928.625,522.35,340.55,1.0,0.5,0.0,21.5,,,,,,,,,99.9375,0.5,,133.84375,99.9375,,,,0.0,,
1549620787,,,306.7,9.0,0.6,0.3,0.0,4.69,,,,,,,,,102.375,0.3,,136.28125,102.375,,,,0.0,,
1549620794,0.0,601.875,234.0,11.5,0.4,0.2,0.0,6.15,,,,,,,,,104.4375,0.1,,131.4375,104.4375,,,,0.0,,
1549620801,,,412.9,244.05,0.9,0.4,0.0,6.15,,,,,,0.0,492.0,,107.21875,0.4,84.59375,131.40625,107.21875,,,,0.0,66.875,52.0
1549620807,44.0,1679.5,1237.3,633.95,3.6,1.8,0.0,25.98,,,,39.0,43.0,,,,109.625,1.7,,148.34375,109.625,-0.5,148.1875,182.0,0.0,,
1549620814,,,702.0,67.3,2.2,1.0,0.0,11.68,,,,,,,,,116.625,1.1,,158.03125,116.625,,,,0.0,,
1549620820,40.0,1744.75,727.55,71.25,2.4,1.1,0.0,11.68,,,,,,,,,121.71875,1.2,,165.28125,121.71875,,,,0.0,,
1549620827,,,735.8,75.2,2.4,1.1,0.0,11.68,,,,,,,,36.28125,126.5625,1.2,,172.53125,126.5625,,,,0.0,,
1549620834,,,782.25,83.15,2.7,1.3,0.0,11.48,,,,,,0.0,504.0,36.164062,133.8125,1.4,96.09375,179.84375,133.8125,,179.6875,110.0,0.0,80.09375,52.0
1549620840,,,879.45,252.7,3.2,1.5,0.0,12.93,,,,42.0,47.0,,,35.976562,141.09375,1.6,,191.71875,141.09375,,,,0.0,,
1549620847,25.0,1715.625,827.25,81.35,3.1,1.5,0.0,11.68,,,,,,,,,150.625,1.6,,201.5625,150.625,,,,0.0,,
1549620854,,,603.0,38.15,2.1,0.9,0.0,8.66,,,,,,,,,158.03125,1.1,,199.1875,158.03125,,,,0.0,,
1549620860,6.0,1513.625,546.45,24.8,1.8,0.7,0.0,6.88,,,,,,,,,165.28125,1.0,,189.5,165.28125,,,,0.0,,
1549620867,,,417.95,11.5,1.3,0.5,0.0,4.69,,,,,,0.0,504.0,,172.53125,0.7,116.375,177.71875,172.53125,,179.78125,84.0,0.0,,
1549620873,0.0,879.625,336.2,7.9,0.9,0.3,0.0,4.69,,,,,,,,,178.5625,0.5,,167.71875,178.5625,,,,0.0,,
1549620880,,,248.4,11.85,0.5,0.2,0.0,4.9,,10140.0,,,,,,,182.21875,0.2,,160.46875,182.21875,,,,0.0,,
1549620887,0.0,601.625,248.0,11.15,0.5,0.2,0.0,4.9,,,,,,,,,187.0625,0.2,,155.625,187.0625,,,,0.0,,
1549620893,,,246.95,12.2,0.5,0.2,0.0,4.9,,,,,,,,,189.46875,0.2,,150.9375,189.46875,,,,0.0,98.875,44.5
1549620900,0.0,599.375,246.6,12.2,0.5,0.2,0.0,4.9,,,,,,,,,191.875,0.3,,148.375,191.875,,,,0.0,,
1549620906,,,246.2,12.6,0.5,0.2,0.0,4.9,3.0,,,,,,,,194.3125,0.2,,145.46875,194.3125,,,,0.0,,
1549620913,0.0,598.875,246.95,12.2,0.5,0.2,0.0,4.9,,9384.0,,,,,,,194.3125,0.2,,141.125,194.3125,,,,0.0,,
1549620920,,,246.6,12.6,0.5,0.2,0.0,4.9,,,,,,,,,194.3125,0.2,,138.6875,194.3125,,,,0.0,,
1549620926,0.0,598.375,246.2,12.6,0.5,0.2,0.0,4.9,,,,,,0.0,392.0,,,,133.78125,,,-18.0,,,0.0,105.1875,42.6875
1549620933,,,246.6,12.2,0.5,0.2,0.0,4.9,,,,,,,,0.0,191.90625,0.2,,133.84375,191.90625,,,,0.0,,
1549620939,,,239.4,24.8,0.5,0.2,0.0,,3.0,,,,,,,,189.5,0.2,,131.4375,189.5,,,,0.0,,
1549620946,,,448.55,41.4,1.3,0.5,0.0,11.16,,,,,,,,,184.65625,0.7,,131.5625,184.65625,,,,0.0,,
1549620953,38.0,1711.0,1014.1,81.35,3.4,1.6,0.0,6.57,,,,,,,,,179.8125,1.7,,136.25,179.8125,,,,0.0,,
1549620959,,,590.4,48.2,1.8,0.8,0.0,11.16,,,,,,0.0,504.0,,170.15625,1.0,154.09375,140.0,170.15625,-16.0,139.1875,98.0,0.0,,
1549620966,18.0,1359.625,516.2,56.85,1.5,0.7,0.0,13.36,,,,,,,,,163.09375,0.8,,145.90625,163.09375,,,,0.0,,
1549620972,,,540.7,33.45,1.8,0.8,0.0,8.66,,,,,,,,,158.0625,1.0,,153.1875,158.0625,,,,0.0,,
1549620979,8.0,1079.5,394.9,18.35,1.2,0.5,0.0,6.15,,,,,,,,,153.21875,0.6,,153.1875,153.21875,,,,0.0,,
1549620986,,,249.8,13.3,0.5,0.2,0.0,4.9,,,,,,0.0,368.0,,150.78125,0.2,172.5,148.375,150.78125,,,,0.0,130.78125,64.78125
1549620992,0.0,599.875,248.0,12.95,0.5,0.2,0.0,4.9,,,,49.0,53.0,,,0.0,148.375,0.2,,143.6875,148.375,-18.0,,,0.0,,
1549620999,,,248.75,12.6,0.5,0.2,0.0,4.9,,,,,,,,0.0,146.78125,0.2,,141.125,146.78125,,,,0.0,,
1549621005,0.0,601.5,249.1,12.95,0.5,0.2,0.0,4.9,,,,,,,,,145.9375,0.2,,138.6875,145.9375,,,,0.0,,
1549621012,,,248.75,12.95,,,0.0,4.9,,,,,,,,0.0,,,,,,,,,0.0,,
1549621019,0.0,600.375,248.75,13.3,0.5,0.2,0.0,4.9,,,,,,0.0,372.0,0.0,145.9375,0.2,179.6875,133.84375,145.9375,,133.78125,92.0,0.0,134.1875,75.5
1549621025,,,248.4,11.85,0.5,0.2,0.0,,,,,49.0,53.0,,,0.0,145.9375,0.2,,131.4375,145.9375,-19.0,,,0.0,,
1549621032,0.0,600.375,247.65,12.2,0.5,0.2,0.0,4.9,,9412.0,,,,,,,145.9375,0.2,,129.03125,145.9375,,,,0.0,,
1549621039,,,248.0,12.2,0.5,0.2,0.0,4.9,,,,,,,,,146.1875,0.2,,127.625,146.1875,,,,0.0,,
1549621045,0.0,600.125,248.4,11.85,0.5,0.2,0.0,4.9,,,,,,,,,148.34375,0.2,,126.59375,148.34375,,,,0.0,137.09375,81.78125
1549621052,,,248.4,12.6,0.5,0.2,0.0,4.9,,,,,,0.0,372.0,,148.34375,0.2,184.59375,124.1875,148.34375,,124.09375,92.0,0.0,,
1549621058,0.0,599.0,248.0,12.6,0.5,0.2,0.0,4.9,,,,,,,,,148.34375,0.2,,122.25,148.34375,,,,0.0,,
1549621065,,,248.4,12.6,0.5,0.2,0.0,4.9,,9312.0,,,,,,,148.34375,0.2,,121.75,148.34375,,,,0.0,,
1549621072,0.0,598.5,248.4,12.6,0.4,0.2,0.0,4.9,,,,,,,,,148.34375,0.1,,119.84375,148.34375,,,,0.0,,
1549621078,,,248.0,12.95,0.4,0.2,0.0,4.9,,,,,,0.0,368.0,,145.9375,0.1,182.1875,119.34375,145.9375,,,,0.0,137.09375,88.78125
1549621085,0.0,599.0,248.75,12.6,0.4,0.2,0.0,4.9,,,,,,,,,145.34375,0.1,,117.0,145.34375,,,,0.0,,
1549621091,,,247.65,12.6,0.4,0.2,0.0,4.9,3.0,,,,,,,,,,,116.90625,143.53125,,,,0.0,,
1549621098,0.0,600.125,246.95,11.85,,,0.0,4.9,,9268.0,,,,,,,,,,,,,,,0.0,,
1549621105,,,246.6,12.2,0.4,0.2,0.0,,,,,,,,,,138.6875,0.1,,114.5,138.6875,,,,0.0,,
1549621111,0.0,600.125,246.6,11.85,0.4,0.2,0.0,,,,,,,0.0,368.0,,136.28125,0.1,175.0,114.0,136.28125,,114.28125,92.0,0.0,135.0,94.59375
1549621118,,,246.6,11.5,0.4,0.2,0.0,4.9,,,,,,,,0.0,134.6875,0.1,,112.09375,134.6875,,,,0.0,,
1549621124,0.0,599.375,246.2,12.2,0.4,0.2,0.0,4.9,3.0,,,,,,,,133.09375,0.1,,112.09375,133.09375,,,,0.0,,
1549621131,,,247.3,11.85,0.4,0.2,0.0,4.9,,,,,,,,,131.4375,0.1,,110.75,131.4375,,,,0.0,,
1549621138,0.0,600.375,247.65,12.2,0.4,0.2,0.0,4.9,,,,,,,,,129.03125,0.1,,109.65625,129.03125,,,,0.0,,
1549621144,,,246.95,11.85,0.4,0.2,0.0,4.9,,,,,,0.0,364.0,,126.59375,0.1,162.78125,109.65625,126.59375,-12.5,109.59375,92.0,0.0,,
1549621151,0.0,601.5,246.95,11.85,0.4,0.2,0.0,4.9,,,,,,,,0.0,125.625,0.1,,107.375,125.625,,,,0.0,,
1549621157,,,247.3,12.2,0.4,0.2,0.0,4.9,,,,,,,,,124.1875,0.1,,107.25,124.1875,,,,0.0,,
1549621164,0.0,601.5,247.3,11.85,0.4,0.2,0.0,4.9,,,,,,,,,121.75,0.1,,107.25,121.75,,,,0.0,,
1549621171,,,247.3,11.85,0.4,0.2,0.0,4.9,,,,,,0.0,360.0,,121.75,0.1,154.875,106.125,121.75,,,,0.0,128.6875,107.375
1549621177,0.0,600.375,247.3,12.2,,,0.0,4.9,,,,52.0,53.0,,,0.0,,,,,,-12.5,,,0.0,,
1549621184,,,247.65,12.6,0.4,0.2,0.0,,,,,,,,,0.0,117.96875,0.1,,104.8125,117.96875,,,,0.0,,
