,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1528912525,,,,,7.3,3.2,,,,,,,,,,,365.375,4.0,,,,,,,0.0,,
1528912526,,,,,,,51.0,33.81,,,,,,,,107.625,364.59375,4.1,,,,,,,0.0,,
1528912527,53.0,1476.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912528,,,,,7.9,3.5,51.0,,,,,,,,,,,,,,,,,,0.0,,
1528912529,56.0,1471.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912530,,,,,,,,,,,,,,,,107.44531,362.5,4.4,,,,,,,0.0,,
1528912531,56.0,1474.125,1122.8,618.8,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912532,,,,,,,,,,,,,,,,107.171875,362.5,4.6,,365.53125,362.5,,,,0.0,,
1528912533,,,1144.05,649.05,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912534,58.0,1475.375,,,,,51.0,,,,,,,,,,362.46875,4.6,,365.375,362.46875,,,,0.0,,
1528912535,,,1167.8,553.3,9.0,4.2,,,,,,,,,,,,,,,,,,,0.0,,
1528912536,55.0,1470.125,1130.4,615.2,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912537,,,1110.6,607.3,,,51.0,,,,,,,,,,,,,,,,,,0.0,,
1528912538,,,,,,,,36.42,,,,,,,,107.421875,,,,,,,,,0.0,,
1528912539,,,1094.75,614.15,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912540,,,1099.8,607.3,,,49.0,,,,,,,,,,,,,,,,,,0.0,,
1528912541,54.0,1477.625,,,,,,,,,,,,,,107.33594,,,,,,,,,0.0,,
1528912543,54.0,1474.75,1099.05,608.4,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912544,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912545,54.0,1475.25,,,,,50.0,,,,,,,,,,,,,,,,,,0.0,,
1528912546,,,,,,,,36.11,,,,,,,,107.60156,,,,,,,,,0.0,,
1528912547,,,,,8.1,3.7,,,,,,,,,,,,,,363.28125,360.84375,,,,0.0,,
1528912548,55.0,1475.625,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912550,57.0,1474.875,,,,,47.0,,,,,,,,,,362.46875,4.4,,,,,,,0.0,,
1528912552,56.0,1482.125,1143.7,627.1,8.7,4.0,,35.38,,,,,,,,,,,,,,,,,0.0,,
1528912554,,,1131.8,622.8,,,50.0,,,,,,,,,,362.46875,4.6,,,,,,,0.0,,
1528912555,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912556,54.0,1478.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912557,,,,,,,50.0,,27.0,,,,,,,,,,,,,,,,0.0,,
1528912558,,,1060.9,586.4,,,,,,,,,,,,108.25,362.46875,4.3,,364.15625,362.46875,,,,0.0,,
1528912559,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912560,,,,,7.6,3.4,,,,,,,,,,,,,,,,,,,0.0,,
1528912561,51.0,1478.875,,,7.4,3.3,,,,,,,,,,,,,,364.59375,362.46875,,,,0.0,,
1528912562,,,,,7.3,3.3,,,,,,,,,,,,,,364.5,362.46875,,,,0.0,,
1528912563,53.0,1471.875,,,,,,,,,,,,,,,,,,,,,364.6875,190.0,0.0,,
1528912564,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912565,53.0,1475.25,,,7.8,3.5,48.0,,,,,,,,,,,,,,,,,,0.0,,
1528912566,,,,,,,47.0,,,,,,,,,,,,,,,,,,0.0,,
1528912568,46.0,1475.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912570,46.0,1477.875,875.85,501.45,,,,,,,,,,,,,,,,,,,,,0.0,,
1528912571,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
