,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1528395079,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528395080,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528395081,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,
1528395082,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,
1528396011,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.0,,
1528396012,0.0,699.625,,,,,3.0,,,,,,,,,0.0,,,,,,,,,0.0,,
1528396013,,,,,0.5,0.2,4.0,,,,,,,,,,,,,,,,,,0.0,,
1528396014,,,249.8,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396015,,,249.45,0.0,0.5,0.2,,,,,,,,0.0,176.0,,,,,,,,,,0.0,,
1528396016,0.0,701.0,249.45,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396017,,,,,,,,,,,,,,,,,,,,136.28125,154.625,,,,0.0,,
1528396018,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396019,0.0,699.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396020,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396021,,,247.3,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396023,0.0,698.875,,,,,,,,,,,,,,,,,,136.28125,153.21875,,,,0.0,,
1528396025,0.0,698.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396026,,,,,,,5.0,,,,,,,,,,,,,,,,,,0.0,,
1528396027,0.0,702.375,250.2,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1528396028,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396029,,,,,,,6.0,,,,,,,,,,,,,,,,136.1875,100.0,0.0,,
1528396030,0.0,699.625,,,,,,,,,,,,,,,153.21875,0.3,,136.28125,153.21875,,,,0.0,,
1528396031,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396032,,,,,,,7.0,,,,,,,,,,,,,,,,,,0.0,,
1528396033,0.0,700.625,,,,,7.0,,,,,,,,,,,,,,,,,,0.0,,
1528396034,,,,,,,,,,,,,,,,,,,,136.28125,153.21875,,,,0.0,,
1528396035,0.0,700.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396036,,,,,,,,64.4,,,,,,,,0.0,,,,,,,,,0.0,,
1528396037,0.0,694.875,,,0.5,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1528396039,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396040,,,,,0.5,0.2,,,,,,,,,,,,,,,,,136.1875,100.0,0.0,,
1528396041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396042,0.0,699.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396043,,,,,,,7.0,,,,,,,,,,153.0,0.3,,,,,,,0.0,,
1528396044,0.0,700.125,,,,,8.0,,,,,,,,,,152.34375,0.3,,,,,,,0.0,,
1528396045,,,249.8,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396046,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396047,0.0,699.25,,,,,,,,,,,,,,,151.0,0.3,,,,,,,0.0,,
1528396048,,,,,0.5,0.2,,,,,,,,,,,,,,135.96875,152.09375,,,,0.0,,
1528396050,,,,,0.5,0.2,,,,,,,,,,,,,,135.21875,151.28125,,,,0.0,,
1528396051,0.0,699.875,,,,,,63.56,,,,,,,,,,,,,,,,,0.0,,
1528396052,,,,,,,9.0,,,,,,,,,,150.84375,0.3,,,,,,,0.0,,
1528396054,0.0,699.375,,,,,,,,,,,,,,0.0,,,,,,,133.78125,100.0,0.0,,
1528396055,,,,,,,,62.93,,,,,,,,,,,,,,,,,0.0,,
1528396056,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1528396057,0.0,698.125,,,,,,,,,,,,,,,,,,133.84375,150.78125,,,,0.0,,
