,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1527688098,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1527688099,0.0,685.5,,,0.2,0.2,,,,,,,,,,,,,,,,24.0,,,0.0,,
1527688101,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688102,,,264.95,66.6,,,0.0,,,,,,,,,,,,,,,,,,0.0,25.59375,25.0
1527688103,0.0,691.875,262.05,71.6,,,,8.13,,,,,,,,,,,,,,,,,0.0,,
1527688105,0.0,689.625,,,,,,8.13,,,,,,,,,,,,,,,,,0.0,,
1527688106,,,,,,,,,,,,,,,,,,,,46.0,29.0,,,,0.0,,
1527688107,,,263.15,63.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1527688108,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1527688109,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688110,,,,,,,,,,,,,,,,,,,,,,,48.09375,96.0,0.0,,
1527688112,,,264.95,63.7,,,,,,,,,,0.0,504.0,,32.84375,0.0,,,,,,,0.0,,
1527688113,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688114,,,,,,,,,20.0,,,,,,,,,,,,,,,,0.0,,
1527688115,0.0,688.625,263.85,61.2,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1527688116,,,265.3,60.8,,,0.0,,,,,,,,,,,,,,,,50.28125,96.0,0.0,,
1527688117,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688118,,,263.5,62.25,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688119,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688120,0.0,693.875,263.85,65.15,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688121,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688122,0.0,689.625,264.2,63.7,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1527688123,,,264.2,61.9,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688124,,,264.6,60.8,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1527688125,0.0,689.625,,,,,,8.45,,,,,,,,,,,,,,,,,0.0,,
1527688126,,,263.5,62.6,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688127,,,,,,,0.0,,,,,20.0,21.0,,,0.0,,,,,,,,,0.0,,
1527688130,0.0,682.125,,,,,0.0,8.45,,,,,,,,,,,,,,,,,0.0,,
1527688131,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1527688132,,,264.6,66.2,,,0.0,,,,,,,,,,36.65625,0.0,,,,,,,0.0,,
1527688133,,,,,,,0.0,,,,,,,,,,,,,,,,58.0,96.0,0.0,,
1527688135,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688136,0.0,688.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1527688137,,,264.95,66.6,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1527688138,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688140,0.0,689.625,265.3,63.7,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688141,,,,,,,,,,,,,,0.0,504.0,,,,,,,,,,0.0,,
1527688143,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1527688144,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
