,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1541131237,,,246.95,34.55,0.3,0.1,0.0,10.64,,,,,,0.0,476.0,0.0,42.4375,0.1,40.5,35.625,42.4375,,35.1875,92.0,0.0,28.78125,26.875
1541131244,0.0,698.875,246.2,34.55,,,0.0,10.43,,,,36.0,43.0,,,0.0,42.4375,0.1,,38.59375,42.4375,,,,0.0,,
1541131250,,,248.75,31.3,0.3,0.1,0.0,10.43,,,,,,,,0.0,44.34375,0.2,,42.40625,44.34375,10.0,,,0.0,,
1541131257,0.0,697.125,250.9,33.1,0.3,0.1,0.0,10.11,,,,,,,,0.0,46.25,0.2,,44.34375,46.25,,,,0.0,,
1541131264,,,252.35,32.4,0.3,0.1,0.0,10.11,,,,,,,,,48.1875,0.2,,47.5,48.1875,,,,0.0,,
1541131270,0.0,700.375,253.05,30.2,0.3,0.1,0.0,10.11,,,,,,0.0,456.0,,49.0625,0.2,52.0,49.5,49.0625,,48.1875,92.0,0.0,,
1541131277,,,253.8,31.65,0.3,0.1,0.0,10.11,,,,38.0,43.0,,,,50.09375,0.2,,52.0,50.09375,,,,0.0,,
1541131283,0.0,701.125,254.15,30.2,0.3,0.1,0.0,10.11,,,,,,,,,52.0,0.2,,52.21875,52.0,11.0,,,0.0,,
1541131290,,,255.2,30.95,0.3,0.1,0.0,9.8,,,,,,,,,52.0,0.2,,54.5625,52.0,,,,0.0,,
1541131297,0.0,700.625,255.2,29.15,0.3,0.1,0.0,9.8,,,,,,,,,52.59375,0.2,58.375,55.84375,52.59375,,,,0.0,40.28125,36.5
1541131304,,,255.6,32.4,0.4,0.1,0.0,9.8,,,,,,,,,,,,57.75,53.9375,,57.6875,94.0,0.0,,
1541131310,0.0,701.125,255.95,29.5,,,0.0,9.8,14.0,,,,,,,,53.9375,0.2,,59.5625,53.9375,,,,0.0,,
1541131317,,,255.95,31.3,0.4,0.1,0.0,9.8,,,,,,,,,54.625,0.2,,59.6875,54.625,,,,0.0,,
1541131324,0.0,700.125,256.3,30.95,0.4,0.1,0.0,9.8,,,,,,,,,55.8125,0.2,,61.5625,55.8125,,,,0.0,,
1541131330,,,257.0,30.95,0.4,0.1,0.0,9.49,,,,,,0.0,444.0,0.0,55.84375,0.2,63.1875,61.59375,55.84375,,61.5,94.0,0.0,42.78125,38.375
1541131337,,,258.45,31.3,0.4,0.1,0.0,9.49,,,,,,,,0.0,55.84375,0.2,,63.5,55.84375,,,,0.0,,
1541131343,,,258.45,32.4,0.4,0.1,0.0,9.49,14.0,,,,,,,0.0,55.875,0.2,,63.5,55.875,,,,0.0,,
1541131350,0.0,702.875,249.45,28.8,0.4,0.1,0.0,9.49,,10580.0,,,,,,0.0,57.40625,0.2,,65.4375,57.40625,,,,0.0,,
1541131357,,,247.65,28.05,0.3,0.1,0.0,9.49,,,,,,,,,57.75,0.2,,67.34375,57.75,,,,0.0,,
1541131363,0.0,699.625,248.0,30.95,0.3,0.1,0.0,9.49,,,,,,0.0,440.0,,57.75,0.2,63.0,67.34375,57.75,13.0,67.28125,90.0,0.0,,
1541131370,,,247.3,25.2,0.4,0.1,0.0,6.67,,,,,,,,,59.6875,0.2,,69.28125,59.6875,,,,0.0,,
1541131377,0.0,698.875,240.45,26.6,0.4,0.1,0.0,4.69,,,,,,,,,59.6875,0.3,,71.1875,59.6875,,,,0.0,,
1541131383,,,241.2,25.2,0.4,0.1,0.0,4.69,,9972.0,,,,,,,59.6875,0.2,,71.78125,59.6875,,,,0.0,,
1541131390,0.0,697.125,240.8,26.25,0.4,0.1,0.0,4.69,,,,,,,,,61.3125,0.2,60.28125,73.09375,61.3125,,,,0.0,45.375,64.78125
1541131396,,,241.2,25.2,0.4,0.1,0.0,,,,,42.0,46.0,,,,61.59375,0.2,,75.03125,61.59375,13.0,75.0,88.0,0.0,,
1541131403,0.0,699.625,240.8,25.9,0.4,0.1,0.0,,,,,,,,,,62.625,0.3,,75.03125,62.625,,,,0.0,,
1541131410,,,241.9,27.7,0.4,0.1,0.0,4.69,,,,,,,,,63.5,0.2,,76.9375,63.5,,,,0.0,,
