,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1524831992,,,,,0.3,0.2,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524831993,0.0,703.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524831994,,,,,,,,5.21,,,,,,,,,,,,,,4.0,,,0.0,,
1524831995,0.0,706.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524831996,,,300.2,69.8,,,,,,,,,,,,,7.90625,0.0,,32.84375,7.90625,,,,0.0,,
1524831997,,,,,,,,,7.0,,,,,,,,,,,,,,,,0.0,,
1524831998,0.0,691.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524831999,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832000,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832001,,,,,0.3,0.2,,,,,,,,,,,7.90625,0.0,,38.09375,7.90625,,,,0.0,,
1524832002,0.0,702.375,,,,,,,,,,,,,,,,,9.78125,,,,,,0.0,,
1524832003,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832004,,,299.5,71.6,,,,,,,,,,,,,9.8125,0.1,,40.5,9.8125,,,,0.0,,
1524832005,0.0,712.625,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832006,,,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832007,,,300.2,77.75,,,,,,,,,,,,,13.53125,0.1,,42.40625,13.53125,,,,0.0,,
1524832009,0.0,705.5,301.3,79.9,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832010,,,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832011,,,,,,,,,,,,7.0,8.0,,,,,,,,,,,,0.0,,
1524832012,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832014,0.0,703.625,299.15,81.35,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832015,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832016,,,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832017,0.0,698.75,,,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832018,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832019,0.0,694.375,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832021,,,,,,,0.0,,,,,,,,,,,,,,,,50.375,98.0,0.0,,
1524832022,,,302.0,75.95,,,0.0,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832023,,,,,0.3,0.2,,,,15888.0,,7.0,8.0,,,,,,,,,,,,0.0,,
1524832024,0.0,704.375,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832025,,,301.65,64.4,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832026,,,300.6,74.85,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832027,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832028,0.0,697.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832029,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832030,0.0,706.375,300.95,74.15,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832032,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832033,0.0,699.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832035,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832036,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832037,,,300.95,62.6,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832038,,,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832039,0.0,691.625,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832040,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832041,0.0,707.875,,,,,,,,,,,,,,,34.21875,0.1,,59.6875,34.21875,,,,0.0,,
1524832043,0.0,693.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832044,,,,,,,,,,,,,,,,,,,,60.4375,34.75,,,,0.0,,
1524832046,,,302.0,63.7,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832047,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832048,0.0,702.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832050,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832051,0.0,691.875,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832053,0.0,693.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832054,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832056,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832057,0.0,706.125,302.4,60.8,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832058,,,,,,,,,,,,,,0.0,500.0,0.0,,,,,,,,,0.0,,
1524832059,,,,,,,,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832186,0.0,705.5,302.0,61.9,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832187,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832188,,,299.5,70.9,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832191,0.0,702.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832192,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832193,,,301.65,61.2,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832194,0.0,694.75,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832195,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832196,,,,,,,,,,,,,,,,,,,,,,,67.28125,98.0,0.0,,
1524832197,0.0,700.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832198,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832199,,,,,,,0.0,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832200,0.0,700.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832202,0.0,705.125,,,,,,,,,,,,,,,,,,67.71875,42.40625,,,,0.0,,
1524832204,0.0,695.875,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832205,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832206,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832208,,,,,,,,,,,,,,,,,,,,69.28125,44.34375,,,,0.0,,
1524832209,,,304.9,68.75,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832210,0.0,697.625,,,,,,,,,,,,,,,,,,69.28125,45.46875,,,,0.0,,
1524832211,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832212,0.0,695.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832213,,,,,,,0.0,,,,,,,,,,,,,69.28125,46.25,,,,0.0,,
1524832214,0.0,708.625,,,,,,,,,,,,,,,,,,69.28125,47.8125,,,,0.0,,
1524832215,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832216,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832217,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832218,0.0,696.125,,,,,0.0,5.21,,,,,,,,,,,,,,,,,0.0,,
1524832219,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832221,0.0,697.625,305.25,65.15,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832223,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832224,0.0,696.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832225,,,,,,,,,,,,10.0,13.0,,,,,,,,,,,,0.0,,
1524832226,0.0,706.125,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832228,0.0,711.25,,,0.3,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832230,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832232,0.0,703.875,,,0.4,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832233,,,,,,,,,,18072.0,,,,,,,53.875,0.1,,71.1875,53.875,,,,0.0,,
1524832234,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832235,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832236,0.0,697.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832237,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832238,0.0,696.375,,,0.4,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832239,,,,,,,,,,,,,,,,,,,,,,,71.1875,100.0,0.0,,
1524832240,0.0,703.875,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832241,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,0.0,,
1524832242,0.0,698.375,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832243,,,306.35,59.4,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832244,0.0,702.125,,,0.4,0.2,,,,,,,,,,,,,,,,4.5,,,0.0,,
1524832246,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832247,0.0,710.125,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832248,,,,,,,0.0,,,,,,,0.0,504.0,,,,,,,,,,0.0,,
1524832249,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832250,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832251,0.0,692.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832252,,,,,,,,,,,,,,0.0,504.0,,,,,,,4.5,,,0.0,,
1524832254,0.0,696.125,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832256,0.0,699.25,,,,,,5.52,,,,,,,,,,,,,,,,,0.0,,
1524832257,,,304.9,57.2,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832258,,,,,,,0.0,,,,,,,0.0,504.0,,,,,,,,,,0.0,,
1524832259,0.0,688.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832260,,,,,,,,,,,,,,,,,61.59375,0.1,,,,,,,0.0,,
1524832261,,,308.15,52.55,,,,,,,,,,,,,61.59375,0.1,,73.40625,61.59375,,,,0.0,,
1524832262,0.0,709.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832263,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832264,,,304.55,63.7,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832266,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,
1524832268,0.0,693.5,,,,,,,,,,,,,,0.0,63.5,0.1,,,,,,,0.0,,
1524832269,,,,,,,,,7.0,,,,,,,,,,,,,,,,0.0,,
1524832271,,,,,,,,,,,,,,,,,63.5,0.0,,75.03125,63.5,,,,0.0,,
1524832272,0.0,693.5,305.25,61.9,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832273,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,
1524832274,0.0,697.875,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832275,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832276,0.0,704.375,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832277,,,305.6,63.7,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832278,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1524832279,,,305.25,54.35,,,,,,,,,,,,,,,,,,,,,0.0,,
