,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1544017627,6.0,1371.625,594.0,265.65,2.1,0.8,0.0,6.15,,29592.0,,,,,,,80.78125,1.2,,86.53125,80.78125,,,,0.0,,
1544017633,,,266.75,25.9,0.5,0.2,0.0,4.9,,,,,,,,,81.28125,0.3,,88.4375,81.28125,,,,0.0,,
1544017640,12.0,1442.875,856.8,290.5,4.0,1.7,0.0,6.15,,,,,,,,,81.09375,2.2,,94.1875,81.09375,,,,0.0,,
1544017646,,,609.1,250.2,2.5,1.0,0.0,4.9,,,,,,,,,,,,99.96875,82.59375,,99.875,108.0,0.0,,
1544017653,9.0,1396.375,586.8,278.6,,,0.0,6.88,-7.0,,,,,,,,82.6875,1.1,,101.6875,82.6875,,,,0.0,,
1544017660,,,575.6,270.7,,,0.0,,,,,,,,,,82.6875,1.2,,,,,,,0.0,,
1544017666,6.0,1206.125,540.35,222.1,2.0,0.7,0.0,4.9,,,,,,,,,82.6875,1.2,,107.21875,82.6875,,,,0.0,,
1544017673,,,294.8,19.8,0.9,0.3,0.0,,,,,,,0.0,404.0,0.0,82.6875,0.5,83.0,107.25,82.6875,,,,0.0,71.1875,56.875
1544017679,0.0,599.375,268.9,26.25,0.5,0.2,0.0,4.9,,,,,,,,0.0,82.71875,0.3,,104.78125,82.71875,,,,0.0,,
1544017686,,,268.2,24.8,0.5,0.2,0.0,4.9,-7.0,,,,,,,0.0,84.53125,0.2,,102.40625,84.53125,,,,0.0,,
1544017693,0.0,600.375,267.45,26.6,0.5,0.2,0.0,4.9,,,,,,,,0.0,84.625,0.3,,100.0,84.625,,,,0.0,,
1544017700,,,267.45,25.55,0.5,0.2,0.0,4.9,,,,,,,,,84.625,0.2,,98.0625,84.625,,,,0.0,,
1544017706,0.0,601.625,267.1,28.05,0.5,0.2,0.0,4.9,,,,,,0.0,408.0,,86.53125,0.3,82.875,98.0625,86.53125,-5.0,98.0,98.0,0.0,,
1544017713,,,266.75,28.4,0.5,0.2,0.0,4.9,,,,,,,,,86.53125,0.3,,96.15625,86.53125,,,,0.0,,
1544017720,0.0,596.125,266.75,28.8,0.5,0.2,0.0,4.9,,,,,,,,,88.4375,0.3,,96.125,88.4375,,,,0.0,,
1544017726,,,267.1,24.8,0.5,0.2,0.0,4.9,,,,,,,,,88.4375,0.3,,94.21875,88.4375,,,,0.0,,
1544017733,0.0,603.0,266.4,25.55,0.5,0.2,0.0,4.9,,,,,,,,,90.375,0.3,84.5,94.21875,90.375,,,,0.0,71.1875,58.375
1544017739,,,266.0,26.25,,,0.0,,,,,41.0,41.0,,,,90.375,0.2,,93.84375,90.375,-5.0,94.09375,98.0,0.0,,
1544017746,,,267.8,24.45,0.5,0.2,0.0,4.9,,,,,,,,,92.28125,0.3,,92.3125,92.28125,,,,0.0,,
1544017753,,,259.9,52.2,0.5,0.2,0.0,4.9,,,,,,,,,92.28125,0.3,,92.3125,92.28125,,,,0.0,,
1544017759,0.0,602.5,267.8,34.2,0.6,0.2,0.0,4.9,,,,,,,,,94.15625,0.3,,92.3125,94.15625,,,,0.0,,
1544017766,,,266.4,24.45,0.5,0.2,0.0,4.9,,,,,,0.0,408.0,,94.1875,0.3,86.375,92.3125,94.1875,,92.28125,98.0,0.0,73.28125,60.5
1544017773,0.0,599.875,265.3,27.0,0.5,0.2,0.0,4.9,,,,42.0,42.0,,,0.0,95.875,0.3,,92.3125,95.875,-7.0,,,0.0,,
1544017779,,,264.2,28.05,0.5,0.2,0.0,4.9,,15572.0,,,,,,0.0,96.125,0.3,,92.21875,96.125,,,,0.0,,
1544017786,0.0,596.75,264.6,28.8,0.5,0.2,0.0,4.9,,,,,,,,0.0,96.46875,0.3,,90.4375,96.46875,,,,0.0,,
1544017792,,,265.3,28.05,0.5,0.2,0.0,4.9,,,,,,,,,98.03125,0.3,,90.40625,98.03125,,,,0.0,,
1544017799,0.0,598.125,264.2,29.15,0.5,0.2,0.0,4.9,,,,,,0.0,404.0,,98.03125,0.3,88.375,90.40625,98.03125,,90.375,98.0,0.0,,
1544017806,,,264.6,32.0,0.5,0.2,0.0,4.9,,,,,,,,,98.03125,0.3,,90.40625,98.03125,,,,0.0,,
1544017812,0.0,596.75,264.6,29.15,0.5,0.2,0.0,4.9,,15620.0,,,,,,,98.03125,0.3,,90.40625,98.03125,,,,0.0,,
1544017819,,,264.6,25.2,0.5,0.2,0.0,4.9,,,,,,,,,98.03125,0.3,,89.78125,98.03125,,,,0.0,,
1544017825,0.0,601.5,263.85,23.4,0.5,0.2,0.0,,,,,,,,,,98.03125,0.3,92.1875,88.8125,98.03125,,,,0.0,77.5,62.6875
1544017832,,,265.3,22.3,0.5,0.2,0.0,4.9,,,,,,,,,98.03125,0.3,,88.46875,98.03125,,88.5,98.0,0.0,,
1544017839,0.0,599.625,263.85,26.25,0.5,0.2,0.0,4.9,-7.0,,,,,,,,98.03125,0.3,,88.46875,98.03125,,,,0.0,,
1544017845,,,263.5,26.6,0.5,0.2,0.0,4.9,,,,,,,,,97.84375,0.3,,88.46875,97.84375,,,,0.0,,
1544017852,0.0,598.125,263.15,24.1,0.5,0.2,0.0,4.9,,,,,,,,,96.15625,0.3,,88.46875,96.15625,,,,0.0,,
1544017858,,,264.2,23.75,0.5,0.2,0.0,4.9,,,,,,0.0,404.0,0.0,96.15625,0.3,96.09375,88.09375,96.15625,,,,0.0,79.6875,64.78125
1544017865,0.0,602.5,263.85,20.85,0.5,0.2,0.0,5.21,,,,,,,,,96.15625,0.3,,87.25,96.15625,,,,0.0,,
1544017872,,,263.15,23.75,0.5,0.2,0.0,5.21,-7.0,,,,,,,0.0,96.125,0.3,,86.625,96.125,,,,0.0,,
1544017878,0.0,600.125,262.8,23.75,0.5,0.2,0.0,5.21,,,,,,,,,94.25,0.3,,86.5625,94.25,,,,0.0,,
1544017885,,,264.2,20.5,0.5,0.2,0.0,5.52,,,,,,,,,94.21875,0.3,,86.5625,94.21875,,,,0.0,,
1544017891,0.0,606.375,264.95,21.6,0.5,0.2,0.0,5.52,,,,,,0.0,404.0,,94.21875,0.3,100.0,86.5625,94.21875,-5.0,86.5,98.0,0.0,,
1544017898,,,262.4,23.75,0.5,0.2,0.0,5.52,,,,,,,,,94.1875,0.2,,86.5625,94.1875,,,,0.0,,
1544017905,0.0,599.875,262.4,25.2,0.5,0.2,0.0,5.84,,,,,,,,,92.84375,0.3,,86.5625,92.84375,,,,0.0,,
1544017911,,,263.85,24.8,0.5,0.2,0.0,5.84,,,,,,,,,92.3125,0.2,,86.15625,92.3125,,,,0.0,,
1544017918,0.0,598.125,262.05,25.9,0.5,0.2,0.0,6.15,,,,,,,,,92.3125,0.3,102.28125,85.96875,92.3125,,,,0.0,84.0,65.28125
1544017924,,,260.25,24.1,0.5,0.2,0.0,6.15,,,,45.0,44.0,,,,92.3125,0.2,,84.75,92.3125,-4.5,84.875,98.0,0.0,,
