,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1541235978,,,512.6,209.85,0.9,0.4,0.0,10.01,,,,,,,,,11.90625,0.5,,27.0625,11.90625,,,,0.0,,
1541235985,12.0,1239.5,629.25,255.6,1.4,0.6,0.0,7.2,,,,,,,,,14.84375,0.7,,37.3125,14.84375,,,,0.0,11.59375,11.5
1541235991,,,611.25,228.2,1.4,0.6,0.0,7.2,,,,,,,,,25.15625,0.8,,44.34375,25.15625,,44.28125,120.0,0.0,,
1541235998,11.0,1255.875,645.8,255.2,1.5,0.7,0.0,6.88,7.0,,,,,,,,32.3125,0.8,,52.0,32.3125,,,,0.0,,
1541236004,,,617.4,229.65,1.5,0.6,0.0,,,,,,,,,,34.75,0.8,,57.28125,34.75,3.0,,,0.0,,
1541236011,10.0,1219.875,622.05,232.2,1.5,0.7,0.0,6.57,,,,,,,,,38.53125,0.8,,61.59375,38.53125,,,,0.0,,
1541236018,,,637.9,246.95,1.6,0.7,0.0,6.57,,,,,,0.0,504.0,,42.40625,0.8,34.6875,65.71875,42.40625,,,,0.0,26.875,13.5
1541236024,10.0,1240.625,643.3,250.2,1.6,0.7,0.0,6.57,,,,,,,,,48.1875,0.9,,69.28125,48.1875,,,,0.0,,
1541236031,,,613.8,216.0,1.5,0.7,0.0,6.88,7.0,,,,,,,,52.0,0.8,,73.09375,52.0,,,,0.0,,
1541236037,11.0,1361.25,738.0,281.5,2.1,1.0,0.0,6.88,,47272.0,,,,,,,57.75,1.0,,76.9375,57.75,3.0,,,0.0,,
1541236045,,,687.2,281.5,1.6,0.8,0.0,13.67,,,,,,,,,61.59375,0.8,,78.9375,61.59375,,,,0.0,,
1541236051,12.0,1453.5,811.05,307.4,2.4,1.2,0.0,7.2,,,,,,0.0,504.0,,66.28125,1.2,35.1875,82.6875,66.28125,5.5,82.59375,136.0,0.0,,
1541236058,,,671.75,328.3,1.9,0.9,0.0,6.57,,,,,,,,,70.8125,1.0,,89.59375,70.8125,,,,0.0,,
1541236064,9.0,1499.25,639.7,309.6,1.9,0.8,0.0,6.46,,,,,,,,,75.03125,1.0,,96.125,75.03125,,,,0.0,,
1541236071,,,642.2,309.95,1.9,0.9,0.0,6.15,,34052.0,,,,,,,77.59375,1.0,,99.96875,77.59375,3.0,,,0.0,,
1541236078,9.0,1496.125,638.6,309.2,1.9,0.9,0.0,6.15,,,,,,,,,81.84375,1.0,,104.46875,81.84375,,,,0.0,34.59375,58.375
1541236084,,,641.85,311.75,,,0.0,6.15,,,,20.0,24.0,,,,,,,,,5.5,107.1875,106.0,0.0,,
1541236091,9.0,1486.75,631.4,310.65,1.9,0.8,0.0,6.46,,,,,,,,,90.0,1.0,,111.21875,90.0,,,,0.0,,
1541236097,,,637.9,313.9,2.0,0.9,0.0,6.15,,,,,,,,,94.0,1.0,,114.375,94.0,,,,0.0,,
1541236104,9.0,1504.125,637.55,316.4,2.0,0.9,0.0,6.15,,,,,,,,,98.03125,1.0,,116.875,98.03125,,,,0.0,,
1541236111,,,643.3,320.75,2.0,0.9,0.0,6.15,,,,,,0.0,504.0,,101.1875,1.1,63.5,119.3125,101.1875,,,,0.0,43.28125,56.28125
1541236117,9.0,1511.875,640.05,321.8,2.1,0.9,0.0,6.15,,,,23.0,28.0,,,,104.78125,1.1,,121.71875,104.78125,,,,0.0,,
1541236124,,,656.25,331.9,2.2,0.9,0.0,6.15,,,,,,,,,108.53125,1.2,,124.15625,108.53125,,,,0.0,,
1541236130,9.0,1615.625,696.95,354.6,2.4,1.0,0.0,6.15,,,,,,,,0.0,112.0625,1.3,,126.5625,112.0625,,,,0.0,,
1541236137,,,695.15,354.95,2.4,1.0,0.0,6.15,,,,,,,,,114.46875,1.3,,129.0,114.46875,,,,0.0,,
1541236144,9.0,1576.625,545.0,54.0,1.7,0.7,0.0,9.18,,,,,,0.0,504.0,,117.5,1.0,86.5,131.40625,117.5,,131.375,88.0,0.0,,
1541236150,,,497.85,47.15,1.5,0.6,0.0,8.66,,,,,,,,,121.40625,0.8,,134.21875,121.40625,,,,0.0,,
1541236157,9.0,1520.5,508.65,52.2,1.5,0.6,0.0,9.49,,,,,,,,,122.0625,0.9,,138.65625,122.0625,,,,0.0,,
1541236163,,,501.1,49.65,1.5,0.6,0.0,8.34,,,,,,,,,124.5,0.8,,143.5,124.5,,,,0.0,,
1541236170,9.0,1508.125,504.7,50.0,1.5,0.6,0.0,,,,,,,,,,126.5625,0.9,98.0,145.90625,126.5625,,,,0.0,78.1875,52.09375
1541236177,,,463.65,44.25,1.4,0.5,0.0,8.34,,,,,,,,,129.0,0.8,,147.8125,129.0,,147.59375,86.0,0.0,,
1541236183,,,483.45,48.6,1.5,0.5,0.0,8.34,7.0,,,,,,,,131.40625,0.9,,148.34375,131.40625,,,,0.0,,
1541236190,,,493.2,52.55,1.5,0.6,0.0,8.66,,27820.0,,,,,,0.0,133.75,0.9,,150.75,133.75,,,,0.0,,
1541236196,7.0,1393.625,467.6,37.8,1.4,0.5,0.0,7.2,,,,,,,,,136.25,0.8,,153.1875,136.25,,,,0.0,,
1541236203,,,466.55,43.55,1.4,0.5,0.0,7.82,,,,,,0.0,504.0,,138.65625,0.8,112.0,153.1875,138.65625,,,,0.0,90.28125,51.875
1541236210,9.0,1508.125,499.65,53.6,1.5,0.6,0.0,8.66,,,,,,,,0.0,141.09375,0.9,,154.5625,141.09375,,,,0.0,,
1541236216,,,502.55,53.25,1.6,0.6,0.0,8.34,7.0,,,,,,,0.0,143.5,1.0,,155.59375,143.5,,,,0.0,,
1541236223,9.0,1567.625,520.2,54.35,1.7,0.7,0.0,8.34,,30064.0,,,,,,0.0,145.90625,1.0,,158.03125,145.90625,,,,0.0,,
1541236230,,,508.3,57.2,1.6,0.6,0.0,8.86,,,,,,,,,147.8125,1.0,,160.4375,147.8125,,,,0.0,,
1541236236,9.0,1538.75,510.8,55.05,1.7,0.7,0.0,8.66,,,,,,0.0,504.0,,148.34375,1.0,124.09375,160.90625,148.34375,5.5,160.375,86.0,0.0,,
